rc13,rc13desc,year,age_grp_mother,sex,count
04,Bay of Plenty Region,2006,40–44,Female,60
04,Bay of Plenty Region,2006,40–44,Male,54
04,Bay of Plenty Region,2006,45–49,Female,0
04,Bay of Plenty Region,2007,15–19,Female,210
04,Bay of Plenty Region,2007,15–19,Male,216
04,Bay of Plenty Region,2007,20–24,Female,372
04,Bay of Plenty Region,2007,20–24,Male,384
04,Bay of Plenty Region,2007,25–29,Female,465
04,Bay of Plenty Region,2007,25–29,Male,531
04,Bay of Plenty Region,2007,30–34,Female,480
04,Bay of Plenty Region,2007,30–34,Male,537
04,Bay of Plenty Region,2007,35–39,Female,273
04,Bay of Plenty Region,2007,35–39,Male,351
04,Bay of Plenty Region,2007,40–44,Female,60
04,Bay of Plenty Region,2007,40–44,Male,63
04,Bay of Plenty Region,2007,45–49,Female,3
04,Bay of Plenty Region,2007,45–49,Male,3
04,Bay of Plenty Region,2008,15–19,Female,231
04,Bay of Plenty Region,2008,15–19,Male,246
04,Bay of Plenty Region,2008,20–24,Female,408
04,Bay of Plenty Region,2008,20–24,Male,435
04,Bay of Plenty Region,2008,25–29,Female,489
04,Bay of Plenty Region,2008,25–29,Male,492
04,Bay of Plenty Region,2008,30–34,Female,522
04,Bay of Plenty Region,2008,30–34,Male,555
04,Bay of Plenty Region,2008,35–39,Female,321
04,Bay of Plenty Region,2008,35–39,Male,312
04,Bay of Plenty Region,2008,40–44,Female,45
04,Bay of Plenty Region,2008,40–44,Male,54
04,Bay of Plenty Region,2008,45–49,Female,0
04,Bay of Plenty Region,2008,45–49,Male,0
04,Bay of Plenty Region,2009,15–19,Female,222
04,Bay of Plenty Region,2009,15–19,Male,228
04,Bay of Plenty Region,2009,20–24,Female,390
04,Bay of Plenty Region,2009,20–24,Male,471
04,Bay of Plenty Region,2009,25–29,Female,465
04,Bay of Plenty Region,2009,25–29,Male,498
04,Bay of Plenty Region,2009,30–34,Female,468
04,Bay of Plenty Region,2009,30–34,Male,543
04,Bay of Plenty Region,2009,35–39,Female,285
04,Bay of Plenty Region,2009,35–39,Male,330
04,Bay of Plenty Region,2009,40–44,Female,60
04,Bay of Plenty Region,2009,40–44,Male,60
04,Bay of Plenty Region,2009,45–49,Male,3
04,Bay of Plenty Region,2010,15–19,Female,186
04,Bay of Plenty Region,2010,15–19,Male,186
04,Bay of Plenty Region,2010,20–24,Female,432
04,Bay of Plenty Region,2010,20–24,Male,477
04,Bay of Plenty Region,2010,25–29,Female,459
04,Bay of Plenty Region,2010,25–29,Male,516
04,Bay of Plenty Region,2010,30–34,Female,483
04,Bay of Plenty Region,2010,30–34,Male,471
04,Bay of Plenty Region,2010,35–39,Female,303
04,Bay of Plenty Region,2010,35–39,Male,306
04,Bay of Plenty Region,2010,40–44,Female,60
04,Bay of Plenty Region,2010,40–44,Male,78
04,Bay of Plenty Region,2010,45–49,Female,3
04,Bay of Plenty Region,2010,45–49,Male,3
04,Bay of Plenty Region,2011,15–19,Female,216
04,Bay of Plenty Region,2011,15–19,Male,177
04,Bay of Plenty Region,2011,20–24,Female,450
04,Bay of Plenty Region,2011,20–24,Male,495
04,Bay of Plenty Region,2011,25–29,Female,486
04,Bay of Plenty Region,2011,25–29,Male,516
